tournament,home,home_goal,away_goal,away,home_corner,away_corner,home_attack,away_attack,home_shots,away_shots,time,date,ht_diff,at_diff,ht_result,at_result,total_corners,Type 
Serie A,Palmeiras,3,2,Atletico Mineiro,2,7,109,116,7,12,20:00:00,7/22/2018,1,-1,WON,LOST,9,National 
Serie A,Sao Paulo,3,1,Corinthians,10,7,114,81,19,6,1:00:00,7/22/2018,2,-2,WON,LOST,17,National 
Serie A,Flamengo,2,0,Botafogo RJ,1,6,113,159,9,19,23:00:00,7/21/2018,2,-2,WON,LOST,7,National 
Serie A,Atletico Paranaense,2,2,Internacional,4,6,100,106,20,13,1:00:00,7/20/2018,0,0,DRAW,DRAW,10,National 
Serie A,Vasco Da Gama RJ,1,1,Fluminense,2,4,127,89,12,9,0:00:00,7/20/2018,0,0,DRAW,DRAW,6,National 
Serie A,Santos,1,1,Palmeiras,8,2,98,109,14,4,0:00:00,7/20/2018,0,0,DRAW,DRAW,10,National 
Serie A,Chapecoense,1,1,EC Bahia,5,3,128,135,5,11,23:30:00,7/19/2018,0,0,DRAW,DRAW,8,National 
Serie A,Cruzeiro,3,1,America MG,3,5,134,125,15,9,23:30:00,7/19/2018,2,-2,WON,LOST,8,National 
Serie A,Flamengo,0,1,Sao Paulo,9,5,85,48,26,11,1:45:00,7/19/2018,-1,1,LOST,WON,14,National 
Serie A,Corinthians,2,0,Botafogo RJ,3,10,95,161,7,25,1:45:00,7/19/2018,2,-2,WON,LOST,13,National 
Serie A,Gremio,2,0,Atletico Mineiro,5,2,72,48,19,3,1:45:00,7/19/2018,2,-2,WON,LOST,7,National 
Serie A,Vitoria,1,0,Parana,5,5,113,111,10,7,1:00:00,7/19/2018,1,-1,WON,LOST,10,National 
Serie A,Ceara,1,0,Sport Recife,6,5,106,122,13,11,23:30:00,7/18/2018,1,-1,WON,LOST,11,National 
Serie A,Atletico Mineiro,2,1,Ceara,8,5,139,66,22,7,1:45:00,6/14/2018,1,-1,WON,LOST,13,National 
Serie A,EC Bahia,1,0,Corinthians,7,8,107,113,20,9,1:45:00,6/14/2018,1,-1,WON,LOST,15,National 
Serie A,Internacional,3,1,Vasco Da Gama RJ,4,7,113,109,13,9,1:45:00,6/14/2018,2,-2,WON,LOST,11,National 
Serie A,Botafogo RJ,2,0,Atletico Paranaense,8,9,72,68,15,5,1:00:00,6/14/2018,2,-2,WON,LOST,17,National 
Serie A,Palmeiras,1,1,Flamengo,4,6,83,67,3,9,1:00:00,6/14/2018,0,0,DRAW,DRAW,10,National 
Serie A,Parana,1,1,Cruzeiro,3,4,120,120,7,9,23:30:00,6/13/2018,0,0,DRAW,DRAW,7,National 
Serie A,Sport Recife,0,0,Gremio,4,2,135,137,10,5,23:30:00,6/13/2018,0,0,DRAW,DRAW,6,National 
Serie A,Fluminense,0,1,Santos,2,7,119,128,7,5,23:00:00,6/13/2018,-1,1,LOST,WON,9,National 
Serie A,America MG,0,0,Chapecoense,3,8,134,108,13,10,20:00:00,6/13/2018,0,0,DRAW,DRAW,11,National 
Serie A,Sao Paulo,3,0,Vitoria,6,1,132,99,14,8,1:30:00,6/13/2018,3,-3,WON,LOST,7,National 
Serie A,Flamengo,2,0,Parana,9,5,116,83,11,7,23:00:00,6/10/2018,2,-2,WON,LOST,14,National 
Serie A,Santos,1,2,Internacional,7,2,121,111,14,14,23:00:00,6/10/2018,-1,1,LOST,WON,9,National 
Serie A,Atletico Mineiro,5,2,Fluminense,4,7,96,92,17,14,20:00:00,6/10/2018,3,-3,WON,LOST,11,National 
Serie A,EC Bahia,3,3,Botafogo RJ,13,1,140,85,21,11,20:00:00,6/10/2018,0,0,DRAW,DRAW,14,National 
Serie A,Ceara,2,2,Palmeiras,4,4,97,105,16,4,20:00:00,6/10/2018,0,0,DRAW,DRAW,8,National 
Serie A,Gremio,1,0,America MG,7,4,1,90,1,10,20:00:00,6/10/2018,1,-1,WON,LOST,11,National 
Serie A,Corinthians,0,0,Vitoria,10,6,148,100,19,11,1:00:00,6/10/2018,0,0,DRAW,DRAW,16,National 
Serie A,Chapecoense,2,0,Cruzeiro,3,6,119,110,9,8,0:18:31,6/10/2018,2,-2,WON,LOST,9,National 
Serie A,Vasco Da Gama RJ,3,2,Sport Recife,1,2,98,153,9,13,23:00:00,6/9/2018,1,-1,WON,LOST,3,National 
Serie A,Atletico Paranaense,0,1,Sao Paulo,5,3,123,87,8,9,20:00:00,6/9/2018,-1,1,LOST,WON,8,National 
Serie A,America MG,1,3,Atletico Mineiro,11,6,137,79,17,12,1:00:00,6/8/2018,-2,2,LOST,WON,17,National 
Serie A,Fluminense,0,2,Flamengo,10,7,100,97,5,8,0:00:00,6/8/2018,-2,2,LOST,WON,17,National 
Serie A,Parana,1,0,EC Bahia,3,6,124,152,13,12,0:00:00,6/8/2018,1,-1,WON,LOST,9,National 
Serie A,Cruzeiro,1,1,Vasco Da Gama RJ,12,1,58,41,22,6,1:45:00,6/7/2018,0,0,DRAW,DRAW,13,National 
Serie A,Gremio,0,2,Palmeiras,5,7,59,63,19,11,1:45:00,6/7/2018,-2,2,LOST,WON,12,National 
Serie A,Corinthians,1,1,Santos,8,11,47,45,14,17,1:00:00,6/7/2018,0,0,DRAW,DRAW,19,National 
Serie A,Sport Recife,1,0,Atletico Paranaense,1,6,70,90,11,3,1:00:00,6/7/2018,1,-1,WON,LOST,7,National 
Serie A,Botafogo RJ,0,0,Ceara,4,4,115,101,13,7,23:30:00,6/6/2018,0,0,DRAW,DRAW,8,National 
Serie A,Vitoria,1,0,Chapecoense,3,5,85,94,14,11,23:30:00,6/6/2018,1,-1,WON,LOST,8,National 
Serie A,Sao Paulo,0,0,Internacional,6,3,72,62,9,13,1:30:00,6/6/2018,0,0,DRAW,DRAW,9,National 
Serie A,Parana,2,1,Fluminense,4,7,70,81,9,6,0:00:00,6/5/2018,1,-1,WON,LOST,11,National 
Serie A,Ceara,0,1,Cruzeiro,1,6,111,138,7,11,23:00:00,6/3/2018,-1,1,LOST,WON,7,National 
Serie A,America MG,3,1,Atletico Paranaense,9,5,82,76,18,7,20:00:00,6/3/2018,2,-2,WON,LOST,14,National 
Serie A,EC Bahia,0,2,Gremio,5,1,93,65,14,8,20:00:00,6/3/2018,-2,2,LOST,WON,6,National 
Serie A,Flamengo,1,0,Corinthians,8,7,106,83,7,3,20:00:00,6/3/2018,1,-1,WON,LOST,15,National 
